pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,st_teff,ra,dec,planet_type
Kepler-325 d,Kepler-325,Transit,2014,2.79,,38.715185,5752,289.8354219,49.825607,Neptune-like
Kepler-325 d,Kepler-325,Transit,2014,3.01,,38.7146833,5749,289.8354219,49.825607,Neptune-like
Kepler-325 d,Kepler-325,Transit,2014,2.69,,38.7146833,5535,289.8354219,49.825607,Neptune-like
Kepler-325 d,Kepler-325,Transit,2014,2.306,,,5541,289.8354219,49.825607,Neptune-like
Kepler-325 d,Kepler-325,Transit,2014,2.482,,38.7146833,5541,289.8354219,49.825607,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,3.03,44.6,2.248,,294.3255898,46.0022646,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,1.25,,2.248288213,5103,294.3255898,46.0022646,Earth-like
Kepler-326 b,Kepler-326,Transit,2014,2.55,,2.248288538,5192,294.3255898,46.0022646,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,2.92,,2.2483077,5110,294.3255898,46.0022646,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,2.55,,2.248288538,5192,294.3255898,46.0022646,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,2.55,,2.248288538,5192,294.3255898,46.0022646,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,1.743,,2.248288538,5184,294.3255898,46.0022646,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,1.52,,2.248329,5105,294.3255898,46.0022646,Neptune-like
Kepler-326 b,Kepler-326,Transit,2014,1.31,,2.248288538,5148,294.3255898,46.0022646,Earth-like
Kepler-326 b,Kepler-326,Transit,2014,1.729,,,5184,294.3255898,46.0022646,Neptune-like
Kepler-326 d,Kepler-326,Transit,2014,1.658,,6.76689811,5184,294.3255898,46.0022646,Neptune-like
Kepler-326 d,Kepler-326,Transit,2014,2.43,,6.76689811,5192,294.3255898,46.0022646,Neptune-like
Kepler-326 d,Kepler-326,Transit,2014,1.21,,6.766888,5105,294.3255898,46.0022646,Earth-like
Kepler-326 d,Kepler-326,Transit,2014,3.35,,6.766912,5110,294.3255898,46.0022646,Neptune-like
Kepler-326 d,Kepler-326,Transit,2014,1.22,,6.76689811,5148,294.3255898,46.0022646,Earth-like
Kepler-326 d,Kepler-326,Transit,2014,2.43,,6.76689811,5192,294.3255898,46.0022646,Neptune-like
Kepler-326 d,Kepler-326,Transit,2014,2.43,,6.76689811,5192,294.3255898,46.0022646,Neptune-like
Kepler-326 d,Kepler-326,Transit,2014,2.41,6.9,6.767,,294.3255898,46.0022646,Neptune-like
Kepler-326 d,Kepler-326,Transit,2014,1.31,,6.76690759,5103,294.3255898,46.0022646,Earth-like
Kepler-326 d,Kepler-326,Transit,2014,1.816,,,5184,294.3255898,46.0022646,Neptune-like
Kepler-256 b,Kepler-256,Transit,2014,1.37,,1.620467836,5936,292.58042,46.0973588,Earth-like
Kepler-256 b,Kepler-256,Transit,2014,1.363,,1.620467836,5608,292.58042,46.0973588,Earth-like
Kepler-256 b,Kepler-256,Transit,2014,1.57,,1.620467654,5553,292.58042,46.0973588,Neptune-like
Kepler-256 b,Kepler-256,Transit,2014,1.236,,,5608,292.58042,46.0973588,Earth-like
Kepler-256 b,Kepler-256,Transit,2014,1.37,,1.620467836,5936,292.58042,46.0973588,Earth-like
Kepler-256 b,Kepler-256,Transit,2014,1.11,,1.620436,5870,292.58042,46.0973588,Earth-like
Kepler-256 b,Kepler-256,Transit,2014,1.37,,1.620467836,5936,292.58042,46.0973588,Earth-like
Kepler-256 b,Kepler-256,Transit,2014,1.6,,1.620467836,5607,292.58042,46.0973588,Neptune-like
Kepler-256 b,Kepler-256,Transit,2014,1.59,,1.620493,5551,292.58042,46.0973588,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.61,,12.20951755,5670,291.5569554,39.2272923,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.54,,12.20945351,5977,291.5569554,39.2272923,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.45,,12.20945351,5758,291.5569554,39.2272923,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.5,,12.20942,5708,291.5569554,39.2272923,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.564,,,5718,291.5569554,39.2272923,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.352,,12.20945351,5718,291.5569554,39.2272923,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.54,,12.20945351,5977,291.5569554,39.2272923,Neptune-like
Kepler-416 c,Kepler-416,Transit Timing Variations,2014,2.54,,12.20945351,5977,291.5569554,39.2272923,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,1.73,,13.969457,3799,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,2.66,,,3837,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,1.92,,13.96948245,3920,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,1.81,,13.96935372,3864,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,2.444,,,3717,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,2.02,,13.97,,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,1.7,,13.96948245,3799,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,1.7,,13.96948245,3799,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,2.04,,13.96950181,3716,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,2.14,,13.969407,4042,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,2.42,,13.969,3799,292.6422963,44.0876251,Neptune-like
Kepler-327 d,Kepler-327,Transit,2014,1.7,,13.96948245,3799,292.6422963,44.0876251,Neptune-like
Kepler-327 c,Kepler-327,Transit,2014,1.03,,5.212333,3799,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.38,,5.21231585,3920,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.242,,,3717,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.24,,5.21231585,3799,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.24,,5.21231585,3799,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.07,,5.212,3799,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.18,20.3,5.212,,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.25,,5.21,,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.24,,5.21231585,3799,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.07,,5.212275,4042,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.182,,,3837,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.16,,5.21231974,3864,292.6422963,44.0876251,Earth-like
Kepler-327 c,Kepler-327,Transit,2014,1.04,,5.21230171,3716,292.6422963,44.0876251,Earth-like
Kepler-329 b,Kepler-329,Transit,2014,1.36,,7.41634311,4045,299.2681646,45.2272852,Earth-like
Kepler-329 b,Kepler-329,Transit,2014,1.36,,7.41634311,4045,299.2681646,45.2272852,Earth-like
Kepler-329 b,Kepler-329,Transit,2014,1.62,,7.4164,4354,299.2681646,45.2272852,Neptune-like
Kepler-329 b,Kepler-329,Transit,2014,1.78,,,4156,299.2681646,45.2272852,Neptune-like
Kepler-329 b,Kepler-329,Transit,2014,1.24,,7.41634701,4156,299.2681646,45.2272852,Earth-like
Kepler-329 b,Kepler-329,Transit,2014,1.46,,7.41634311,4221,299.2681646,45.2272852,Earth-like
Kepler-329 b,Kepler-329,Transit,2014,1.4,,7.416397,4257,299.2681646,45.2272852,Earth-like
Kepler-329 b,Kepler-329,Transit,2014,1.36,,7.41634311,4045,299.2681646,45.2272852,Earth-like
Kepler-329 b,Kepler-329,Transit,2014,1.72,,,4156,299.2681646,45.2272852,Neptune-like
Kepler-330 b,Kepler-330,Transit,2014,1.31,,8.25981532,5108,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.35,,8.25980352,4891,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.31,,8.25981532,5108,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.35,,8.25978,5117,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.37,,8.25981532,5028,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.26,,8.2598,5093,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.32,,8.25981532,5033,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.325,,,5028,288.4474035,44.8017616,Earth-like
Kepler-330 b,Kepler-330,Transit,2014,1.31,,8.25981532,5108,288.4474035,44.8017616,Earth-like
Kepler-331 c,Kepler-331,Transit,2014,2.31,,17.28116,4496,291.8343455,39.3073462,Neptune-like
Kepler-331 c,Kepler-331,Transit,2014,2.04,,17.28116957,4347,291.8343455,39.3073462,Neptune-like
Kepler-331 c,Kepler-331,Transit,2014,2.76,,17.2811521,4631,291.8343455,39.3073462,Neptune-like
Kepler-331 c,Kepler-331,Transit,2014,2.05,,17.2811521,4345,291.8343455,39.3073462,Neptune-like
Kepler-331 c,Kepler-331,Transit,2014,2.721,,,4347,291.8343455,39.3073462,Neptune-like
Kepler-331 c,Kepler-331,Transit,2014,2.05,,17.2811521,4345,291.8343455,39.3073462,Neptune-like
Kepler-331 c,Kepler-331,Transit,2014,1.84,,17.28111,4347,291.8343455,39.3073462,Neptune-like
Kepler-331 c,Kepler-331,Transit,2014,2.05,,17.2811521,4345,291.8343455,39.3073462,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,1.8,,10.68167916,5936,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,2.3,,10.6816951,5553,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,1.8,,10.68167916,5936,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,1.8,,10.68167916,5936,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,1.62,,10.68176,5870,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,2.35,,10.681572,5551,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,2.14,,10.68167916,5607,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,1.799,,10.68167916,5608,292.58042,46.0973588,Neptune-like
Kepler-256 e,Kepler-256,Transit,2014,1.812,,,5608,292.58042,46.0973588,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,2.6,,32.1340737,4631,291.8343455,39.3073462,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,1.92,,32.1340737,4345,291.8343455,39.3073462,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,2.453,,,4347,291.8343455,39.3073462,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,1.92,,32.1340737,4345,291.8343455,39.3073462,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,1.64,,32.134328,4347,291.8343455,39.3073462,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,2.19,,32.13493,4496,291.8343455,39.3073462,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,1.84,,32.1340014,4347,291.8343455,39.3073462,Neptune-like
Kepler-331 d,Kepler-331,Transit,2014,1.92,,32.1340737,4345,291.8343455,39.3073462,Neptune-like
Kepler-333 c,Kepler-333,Transit,2014,1.338,,,4211,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.2,,24.0882568,4159,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.2,,24.0882568,4159,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.16,,24.08826,4347,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.11,,24.08821,4259,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.304,,,4211,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.2,,24.0882568,4159,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.3,,24.0882568,4347,292.2861201,40.9135429,Earth-like
Kepler-333 c,Kepler-333,Transit,2014,1.16,,24.0884178,4213,292.2861201,40.9135429,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.03,,5.47033694,5827,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.15,,5.47033376,5782,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.059,,,5866,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.09,,5.47033694,5958,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.026,,5.47033694,,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.03,,5.47033694,5827,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.026,,5.47033694,5866,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.11,,5.470371,6095,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.03,,5.47033694,5827,287.1406177,47.1151153,Earth-like
Kepler-334 b,Kepler-334,Transit,2014,1.12,,5.470319,5828,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.394,,25.09852783,5866,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.41,,25.09849,5828,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.394,,25.09852783,,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.459,,,5866,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.39,,25.09852783,5827,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.6,,25.09858,6095,287.1406177,47.1151153,Neptune-like
Kepler-334 d,Kepler-334,Transit,2014,1.39,,25.09852783,5827,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.39,,25.09852783,5827,287.1406177,47.1151153,Earth-like
Kepler-334 d,Kepler-334,Transit,2014,1.58,,25.09852783,5958,287.1406177,47.1151153,Neptune-like
Kepler-334 d,Kepler-334,Transit,2014,1.59,,25.0985083,5782,287.1406177,47.1151153,Neptune-like
Kepler-336 c,Kepler-336,Transit,2014,1.42,,9.59993139,6029,290.2376224,41.3313637,Earth-like
Kepler-336 c,Kepler-336,Transit,2014,1.42,,9.59993139,6029,290.2376224,41.3313637,Earth-like
Kepler-336 c,Kepler-336,Transit,2014,1.99,,9.59993139,5911,290.2376224,41.3313637,Neptune-like
Kepler-336 c,Kepler-336,Transit,2014,1.42,,9.59993139,6029,290.2376224,41.3313637,Earth-like
Kepler-336 c,Kepler-336,Transit,2014,1.89,,9.599922,6064,290.2376224,41.3313637,Neptune-like
Kepler-336 c,Kepler-336,Transit,2014,2.08,,9.59993246,5865,290.2376224,41.3313637,Neptune-like
Kepler-336 c,Kepler-336,Transit,2014,2.1,,9.600001,5867,290.2376224,41.3313637,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.323,,,3847,290.3814122,43.2930645,Earth-like
Kepler-138 d,Kepler-138,Transit,2014,1.212,0.64,23.0881,3841,290.3814122,43.2930645,Earth-like
Kepler-138 d,Kepler-138,Transit,2014,1.52,,23.08901839,3841,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.2,,23.0889203,3726,290.3814122,43.2930645,Earth-like
Kepler-138 d,Kepler-138,Transit,2014,1.68,1.17,23.09302,,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.24,,23.08902241,3846,290.3814122,43.2930645,Earth-like
Kepler-138 d,Kepler-138,Transit,2014,2.06,,23.089447,3900,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.61,1.01,23.08933,3871,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.33,,23.09,,290.3814122,43.2930645,Earth-like
Kepler-138 d,Kepler-138,Transit,2014,1.52,,23.08901839,3841,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.51,2.1,23.0923,3841,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.52,,23.08901839,3841,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.859,,,3871,290.3814122,43.2930645,Neptune-like
Kepler-138 d,Kepler-138,Transit,2014,1.26,,23.0904007,3841,290.3814122,43.2930645,Earth-like
Kepler-138 d,Kepler-138,Transit,2014,1.63,,23.08901839,3809,290.3814122,43.2930645,Neptune-like
Kepler-336 b,Kepler-336,Transit,2014,0.73,,2.024820339,6029,290.2376224,41.3313637,Earth-like
Kepler-336 b,Kepler-336,Transit,2014,0.73,,2.024820339,6029,290.2376224,41.3313637,Earth-like
Kepler-336 b,Kepler-336,Transit,2014,1.02,,2.024823,5867,290.2376224,41.3313637,Earth-like
Kepler-336 b,Kepler-336,Transit,2014,0.73,,2.024820339,6029,290.2376224,41.3313637,Earth-like
Kepler-336 b,Kepler-336,Transit,2014,1.06,,2.024820339,5911,290.2376224,41.3313637,Earth-like
Kepler-336 b,Kepler-336,Transit,2014,1.01,,2.0248205,5865,290.2376224,41.3313637,Earth-like
Kepler-336 b,Kepler-336,Transit,2014,0.92,,2.024848,6064,290.2376224,41.3313637,Earth-like
Kepler-337 b,Kepler-337,Transit,2014,1.3,,3.29276965,5684,290.0605123,47.1639533,Earth-like
Kepler-337 b,Kepler-337,Transit,2014,1.39,,3.29276797,5683,290.0605123,47.1639533,Earth-like
Kepler-337 b,Kepler-337,Transit,2014,1.16,,3.29276965,5763,290.0605123,47.1639533,Earth-like
Kepler-337 b,Kepler-337,Transit,2014,1.54,,3.292781,5684,290.0605123,47.1639533,Neptune-like
Kepler-337 b,Kepler-337,Transit,2014,1.3,,3.29276965,5684,290.0605123,47.1639533,Earth-like
Kepler-337 b,Kepler-337,Transit,2014,1.3,,3.29276965,5684,290.0605123,47.1639533,Earth-like
Kepler-337 b,Kepler-337,Transit,2014,1.726,,,5634,290.0605123,47.1639533,Neptune-like
Kepler-337 b,Kepler-337,Transit,2014,1.43,,3.292743,5900,290.0605123,47.1639533,Earth-like
Kepler-337 b,Kepler-337,Transit,2014,1.644,,3.29276965,5634,290.0605123,47.1639533,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.14,,24.31058,5897,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.34,,24.310856,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.37,,24.3111399,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.37,,24.3111399,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.394,,24.3111399,5898,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.48,,24.31168,5860.88,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.394,,24.3111399,,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.406,,,5898,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.37,,24.3111399,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.53,,24.3111399,5999,282.9790593,40.7844188,Neptune-like
Kepler-338 c,Kepler-338,Transit,2014,2.3,,24.3110031,5951,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.66,,44.4287,5860.88,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,3,,44.431014,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.829,,44.4301361,5898,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.8,,44.4301361,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.8,,44.4301361,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.731,,,5898,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.46,,44.4315,5897,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.61,,44.4304059,5951,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.829,,44.4301361,,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.8,,44.4301361,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 d,Kepler-338,Transit,2014,2.92,,44.4301361,5999,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.76,,9.34144548,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.76,,9.34144548,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.76,,9.34144548,5923,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.767,,9.34144548,5898,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.587,,9.34149,5860.88,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.36,,9.34131,5897,282.9790593,40.7844188,Earth-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.75,,9.34144548,5999,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.767,,9.34144548,,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.634,,,5898,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.56,8.5,9.341,,282.9790593,40.7844188,Neptune-like
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1.56,,9.34145925,5951,282.9790593,40.7844188,Neptune-like
Kepler-339 d,Kepler-339,Transit,2014,1.28,,10.55838956,5571,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.18,14.7,10.558,,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.07,,,5446,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.1,,10.55838956,5446,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.37,,10.55803,5639,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.41,,10.55840479,5353,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.16,,10.55838956,5627,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.16,,10.55838956,5627,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.17,,10.558345,5631,293.351701,48.4445922,Earth-like
Kepler-339 d,Kepler-339,Transit,2014,1.16,,10.55838956,5627,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.18,,6.98803345,5627,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.18,,6.98803345,5627,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.15,,6.988055,5631,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.18,,6.98803345,5627,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.054,,,5446,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.39,,6.98800953,5353,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.29,,6.98803345,5571,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.23,,6.98825,5639,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.16,7.3,6.988,,293.351701,48.4445922,Earth-like
Kepler-339 c,Kepler-339,Transit,2014,1.117,,6.98803345,5446,293.351701,48.4445922,Earth-like
Kepler-341 d,Kepler-341,Transit,2014,2.04,,27.6666375,5616,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,1.96,,27.6665971,6008,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,2.306,,27.6665971,5722,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,2.228,,,5722,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,1.85,,27.666313,6012,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,1.96,,27.6665971,6008,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,1.95,,27.6665971,5755,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,2.06,,27.66496,6000,289.8615609,43.4727412,Neptune-like
Kepler-341 d,Kepler-341,Transit,2014,1.96,,27.6665971,6008,289.8615609,43.4727412,Neptune-like
Kepler-341 b,Kepler-341,Transit,2014,1.14,,5.19556758,6008,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.18,,5.195528,6012,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.14,,5.19556758,6008,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.25,,5.1955,6000,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.18,,5.19559398,5616,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.35,,5.19556758,5722,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.287,,,5722,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.08,,5.19556758,5755,289.8615609,43.4727412,Earth-like
Kepler-341 b,Kepler-341,Transit,2014,1.14,,5.19556758,6008,289.8615609,43.4727412,Earth-like
Kepler-341 e,Kepler-341,Transit,2014,2.867,,42.4730575,5722,289.8615609,43.4727412,Neptune-like
Kepler-341 e,Kepler-341,Transit,2014,2.01,,42.4699,6000,289.8615609,43.4727412,Neptune-like
Kepler-341 e,Kepler-341,Transit,2014,2.03,,42.4729078,5616,289.8615609,43.4727412,Neptune-like
Kepler-341 e,Kepler-341,Transit,2014,2.43,,42.4730575,6008,289.8615609,43.4727412,Neptune-like
Kepler-341 e,Kepler-341,Transit,2014,1.99,,42.473269,6012,289.8615609,43.4727412,Neptune-like
